Date,Value,Close,log,forecast
1997-04-17,1532.0,1532.0,0.00589199740537469,
1997-04-24,1457.0,1457.0,-0.05019454410533177,
1997-04-25,1466.0,1466.0,0.006158076251392067,
1997-04-28,1441.0,1441.0,-0.017200286447074727,
1997-04-29,1435.0,1435.0,-0.004172467805800561,
1997-04-30,1427.0,1427.0,-0.005590510716885088,
1997-05-01,1469.0,1469.0,0.029007558697040862,
1997-05-02,1431.0,1431.0,-0.026208396617426393,
1997-05-05,1392.0,1392.0,-0.027631938662085985,
1997-05-06,1433.0,1433.0,0.029028586933807,
1997-05-07,1478.0,1478.0,0.03091967367997528,
1997-05-08,1459.0,1459.0,-0.012938552985361411,
1997-05-09,1443.0,1443.0,-0.011026989748914764,
1997-05-12,1395.0,1395.0,-0.03382986451840487,
1997-05-13,1408.0,1408.0,0.009275842462521815,
1997-05-14,1437.0,1437.0,0.020387349361037137,
1997-05-15,1515.0,1515.0,0.0528578318644446,
1997-05-16,1492.0,1492.0,-0.015297937179763408,
1997-05-20,1510.0,1510.0,0.011992149045263752,
1997-05-21,1509.0,1509.0,-0.0006624710411211407,
1997-05-22,1471.0,1471.0,-0.025504738166411366,
1997-05-23,1467.0,1467.0,-0.00272294245845584,
1997-05-26,1470.0,1470.0,0.002042901629800331,
1997-05-27,1523.0,1523.0,0.03541967312237988,
1997-05-28,1565.0,1565.0,0.02720375007909172,
1997-05-29,1529.0,1529.0,-0.023271897045191302,
1997-05-30,1595.0,1595.0,0.0422598092898826,
1997-06-02,1655.0,1655.0,0.036927272592218306,
1997-06-03,1659.0,1659.0,0.0024140023792812394,
1997-06-04,1649.0,1649.0,-0.006045967630845578,
1997-06-05,1675.0,1675.0,0.015644121699567852,
1997-06-06,1669.0,1669.0,-0.0035885205973317474,
1997-06-09,1647.0,1647.0,-0.013269193484194782,
1997-06-10,1644.0,1644.0,-0.0018231545615151365,
1997-06-11,1660.0,1660.0,0.009685305734463679,
1997-06-12,1627.0,1627.0,-0.020079774131551122,
1997-06-13,1583.0,1583.0,-0.02741604733802561,
1997-06-16,1582.0,1582.0,-0.0006319115534129395,
1997-06-17,1551.0,1551.0,-0.019789985151060407,
1997-06-18,1565.0,1565.0,0.008985939797714821,
1997-06-19,1601.0,1601.0,0.022742610022460995,
1997-06-20,1642.0,1642.0,0.0252865770156588,
1997-06-23,1774.0,1774.0,0.07732187285715127,
1997-06-24,1684.0,1684.0,-0.052064968067252755,
1997-06-25,1673.0,1673.0,-0.006553493815448031,
1997-06-26,1705.0,1705.0,0.018946688730793273,
1997-06-27,1815.0,1815.0,0.06252035698133393,
1997-06-30,1857.0,1857.0,0.022876814653754608,
1997-07-01,1851.0,1851.0,-0.003236248779208305,
1997-07-02,1873.0,1873.0,0.011815389870590994,
1997-07-03,1912.0,1912.0,0.020608391167258107,
1997-07-04,1918.0,1918.0,0.0031331618320369014,
1997-07-07,1953.0,1953.0,0.018083675433295327,
1997-07-08,1911.0,1911.0,-0.021739986636405875,
1997-07-09,1951.0,1951.0,0.02071539638283816,
1997-07-10,1999.0,1999.0,0.024304993877288787,
1997-07-11,2027.0,2027.0,0.013909811951599868,
1997-07-14,2043.0,2043.0,0.007862448365622087,
1997-07-15,2036.0,2036.0,-0.0034322171472086485,
1997-07-16,2009.0,2009.0,-0.013350012855478953,
1997-07-17,2006.0,2006.0,-0.0014943962930535457,
1997-07-18,2010.0,2010.0,0.0019920325312405766,
1997-07-21,1955.0,1955.0,-0.027744528633655334,
1997-07-22,1953.0,1953.0,-0.0010235415427872518,
1997-07-23,1919.0,1919.0,-0.017562434868978995,
1997-07-24,1925.0,1925.0,0.0031217507141845856,
1997-07-25,1889.0,1889.0,-0.018878379220375007,
1997-07-28,1836.0,1836.0,-0.028458296321073762,
1997-07-29,1850.0,1850.0,0.007596346891934776,
1997-07-30,1903.0,1903.0,0.02824594922377892,
1997-07-31,1953.0,1953.0,0.025935063580529497,
1997-08-01,1973.0,1973.0,0.01018857514593632,
1997-08-04,2036.0,2036.0,0.03143187164779792,
1997-08-05,2003.0,2003.0,-0.016341042004595078,
1997-08-06,2034.0,2034.0,0.015358240942687087,
1997-08-07,2050.0,2050.0,0.007835495523948638,
1997-08-08,2040.0,2040.0,-0.004889985294191792,
1997-08-11,2032.0,2032.0,-0.00392927813988955,
1997-08-12,2036.0,2036.0,0.0019665689720408473,
1997-08-13,2005.0,2005.0,-0.015343037929743782,
1997-08-14,2016.0,2016.0,0.005471289450589755,
1997-08-15,2004.0,2004.0,-0.005970166986503796,
1997-08-18,1952.0,1952.0,-0.02629069523171764,
1997-08-19,1940.0,1940.0,-0.006166514915664015,
1997-08-20,1930.0,1930.0,-0.005167970158442561,
1997-08-21,1975.0,1975.0,0.02304839543629109,
1997-08-22,1966.0,1966.0,-0.0045673766281103395,
1997-08-25,1951.0,1951.0,-0.007658960084000642,
1997-08-26,1925.0,1925.0,-0.013416093901226575,
1997-08-27,1925.0,1925.0,0.0,
1997-08-28,1973.0,1973.0,0.024629259300730844,
1997-08-29,1980.0,1980.0,0.003541617665965465,
1997-09-01,1978.0,1978.0,-0.0010106115059235032,
1997-09-02,2020.0,2020.0,0.021011278212592917,
1997-09-03,2054.0,2054.0,0.01669160009325311,
1997-09-04,2104.0,2104.0,0.024051183369096868,
1997-09-05,2124.0,2124.0,0.009460808504228889,
1997-09-08,2198.0,2198.0,0.03424675260173725,
1997-09-09,2235.0,2235.0,0.016693372084102483,
1997-09-10,2259.0,2259.0,0.01068100942033409,
1997-09-11,2293.0,2293.0,0.014938766389901232,
1997-09-12,2307.0,2307.0,0.006086975315849149,
1997-09-15,2362.0,2362.0,0.023560738583554022,
1997-09-16,2359.0,2359.0,-0.0012709173496325678,
1997-09-17,2410.0,2410.0,0.02138894707702562,
1997-09-18,2407.0,2407.0,-0.0012455887016287245,
1997-09-19,2390.0,2390.0,-0.007087792857515607,
1997-09-22,2402.0,2402.0,0.005008357714372579,
1997-09-23,2413.0,2413.0,0.004569062985102781,
1997-09-24,2487.0,2487.0,0.030206378178372892,
1997-09-25,2555.0,2555.0,0.026975058834400236,
1997-09-26,2592.0,2592.0,0.014377554834360493,
1997-09-29,2644.0,2644.0,0.01986314349941157,
1997-09-30,2593.0,2593.0,-0.019477415432912485,
1997-10-01,2584.0,2584.0,-0.003476920636171864,
1997-10-02,2697.0,2697.0,0.042801458237237446,
1997-10-03,2752.0,2752.0,0.020187875913504356,
1997-10-06,2849.0,2849.0,0.034640135444673995,
1997-10-07,2854.0,2854.0,0.0017534635388733286,
1997-10-08,2939.0,2939.0,0.02934786838213561,
1997-10-09,2954.0,2954.0,0.0050907966724076815,
1997-10-10,2943.0,2943.0,-0.0037307148578523503,
1997-10-13,3048.0,3048.0,0.03505616857306408,
1997-10-14,3212.0,3212.0,0.05240815826011538,
1997-10-15,3223.0,3223.0,0.003418806748785461,
1997-10-16,3258.0,3258.0,0.01080090734655269,
1997-10-17,3451.0,3451.0,0.05755053393601299,
1997-10-20,3416.0,3416.0,-0.010193768189542944,
1997-10-21,3442.0,3442.0,0.007582421863024309,
1997-10-22,3497.0,3497.0,0.015852760291891147,
1997-10-23,3543.0,3543.0,0.013068367802096246,
1997-10-24,3512.0,3512.0,-0.008788150110464724,
1997-10-27,3119.0,3119.0,-0.118673238147204,
1997-10-28,2824.0,2824.0,-0.09935811799467058,
1997-10-30,2717.0,2717.0,-0.038625989186785004,
1997-10-31,2846.0,2846.0,0.04638616922344997,
1997-11-03,2846.0,2846.0,0.0,
1997-11-04,2972.0,2972.0,0.04332062718785213,
1997-11-05,3168.0,3168.0,0.06386534709666679,
1997-11-06,3163.0,3163.0,-0.0015795296286676783,
1997-11-07,2958.0,2958.0,-0.06700758003490377,
1997-11-10,2983.0,2983.0,0.008416141244003403,
1997-11-11,2918.0,2918.0,-0.022031055432017617,
1997-11-12,2801.0,2801.0,-0.040921953822622426,
1997-11-13,2694.0,2694.0,-0.038949418289799254,
1997-11-14,2692.0,2692.0,-0.0007426662056908944,
1997-11-17,2890.0,2890.0,0.07097209034185939,
1997-11-18,2962.0,2962.0,0.024608213721266186,
1997-11-19,2915.0,2915.0,-0.015994896043151286,
1997-11-20,2969.0,2969.0,0.018355375979167105,
1997-11-21,3077.0,3077.0,0.03572990055828212,
1997-11-24,2787.0,2787.0,-0.09898934784009367,
1997-11-25,2842.0,2842.0,0.01954228117509777,
1997-11-26,2902.0,2902.0,0.020892124787087275,
1997-11-27,2904.0,2904.0,0.0006889425005535614,
1997-11-28,2879.0,2879.0,-0.008646085332510798,
1997-12-01,2814.0,2814.0,-0.02283605293784151,
1997-12-02,2923.0,2923.0,0.03800352743691153,
1997-12-03,2998.0,2998.0,0.025334913551297127,
1997-12-04,3053.0,3053.0,0.018179314072334828,
1997-12-05,2968.0,2968.0,-0.028236388447606738,
1997-12-08,2857.0,2857.0,-0.03811620205649797,
1997-12-09,2925.0,2925.0,0.023522357435183806,
1997-12-10,2940.0,2940.0,0.005115100666770409,
1997-12-11,2867.0,2867.0,-0.0251433944493575,
1997-12-12,2843.0,2843.0,-0.008406354232370026,
1997-12-15,2970.0,2970.0,0.043702120145745614,
1997-12-16,2953.0,2953.0,-0.005740350052822596,
1997-12-17,3007.0,3007.0,0.01812130124460638,
1997-12-18,3058.0,3058.0,0.016818203500478468,
1997-12-19,3145.0,3145.0,0.028052782645533392,
1997-12-22,3177.0,3177.0,0.010123465134975316,
1997-12-23,3175.0,3175.0,-0.0006297229427241144,
1997-12-24,3129.0,3129.0,-0.014594167657909867,
1997-12-25,3075.0,3075.0,-0.017408563428263933,
1997-12-26,3183.0,3183.0,0.03451924704147461,
1997-12-29,3335.0,3335.0,0.046648531067631276,
1997-12-30,3459.0,3459.0,0.036506850587444704,
1997-12-31,3451.0,3451.0,-0.002315485839165359,
1998-01-05,3711.4,3711.4,0.07274511981223498,
1998-01-06,3651.96,3651.96,-0.01614515415788207,
1998-01-07,3682.6,3682.6,0.008355014680763183,
1998-01-08,3590.11,3590.11,-0.0254361817516871,
1998-01-09,3587.11,3587.11,-0.0008359783243971288,
1998-01-12,3199.67,3199.67,-0.11429918488696585,
1998-01-13,3413.93,3413.93,0.06481644086626039,
1998-01-14,3284.93,3284.93,-0.03851877762487172,
1998-01-15,3294.59,3294.59,0.002936386526981919,
1998-01-16,3384.83,3384.83,0.02702195428105917,
1998-01-19,3513.09,3513.09,0.037192308547113355,
1998-01-20,3477.93,3477.93,-0.010058702864413198,
1998-01-21,3523.93,3523.93,0.013139554865436665,
1998-01-22,3452.21,3452.21,-0.02056223841569122,
1998-01-23,3459.82,3459.82,0.0022019589251884714,
1998-01-26,3517.16,3517.16,0.016437281180228486,
1998-01-27,3515.37,3515.37,-0.0005090628944791828,
1998-01-28,3547.18,3547.18,0.009008138733382291,
1998-02-02,3367.21,3367.21,-0.052068413317751604,
1998-02-03,3249.07,3249.07,-0.03571570675070773,
1998-02-04,3034.83,3034.83,-0.06821339178257514,
1998-02-05,2981.5,2981.5,-0.017728880182069685,
1998-02-06,2986.57,2986.57,0.0016990421424847495,
1998-02-09,2847.51,2847.51,-0.04768064353797237,
1998-02-10,2777.08,2777.08,-0.025044912209559202,
1998-02-11,2926.87,2926.87,0.05253357667159224,
1998-02-12,3008.04,3008.04,0.027355111223949,
1998-02-13,3014.58,3014.58,0.002171813121412408,
1998-02-16,3037.11,3037.11,0.007445888368656468,
1998-02-17,3103.19,3103.19,0.021524209296820543,
1998-02-18,3105.14,3105.14,0.0006281882774032897,
1998-02-19,2908.43,2908.43,-0.0654453862454444,
1998-02-20,2973.0,2973.0,0.021958127325594077,
1998-02-23,3306.81,3306.81,0.10641243444746036,
1998-02-24,3225.72,3225.72,-0.02482779731960237,
1998-02-25,3333.44,3333.44,0.03284862267012829,
1998-02-26,3402.42,3402.42,0.020482139329684176,
1998-02-27,3272.21,3272.21,-0.03902134553354292,
1998-03-02,3346.65,3346.65,0.022494247893303346,
1998-03-03,3353.56,3353.56,0.0020626226490906975,
1998-03-04,3320.56,3320.56,-0.009889024749267521,
1998-03-05,3406.14,3406.14,0.02544624192677182,
1998-03-06,3469.81,3469.81,0.01852015208644137,
1998-03-09,3514.01,3514.01,0.012657998104246254,
1998-03-10,3529.37,3529.37,0.004361549241862598,
1998-03-11,3519.3,3519.3,-0.0028572785648894156,
1998-03-12,3492.87,3492.87,-0.007538358357259367,
1998-03-13,3389.23,3389.23,-0.03012099089098532,
1998-03-16,3377.41,3377.41,-0.0034936133804228265,
1998-03-17,3397.45,3397.45,0.005916006662431609,
1998-03-18,3305.68,3305.68,-0.02738294922580141,
1998-03-19,3247.67,3247.67,-0.01770438485313001,
1998-03-20,3269.79,3269.79,0.006787946510991412,
1998-03-23,3266.81,3266.81,-0.0009117890666261575,
1998-03-24,3241.09,3241.09,-0.00790428061595739,
1998-03-25,3300.91,3300.91,0.018288495053172055,
1998-03-26,3338.22,3338.22,0.011239542762943278,
1998-03-27,3313.76,3313.76,-0.007354234451299731,
1998-03-30,3222.79,3222.79,-0.027836052321509142,
1998-03-31,3259.06,3259.06,0.01119136621714273,
1998-04-01,3260.31,3260.31,0.00038347264085880194,
1998-04-02,3344.42,3344.42,0.025471002539604225,
1998-04-03,3443.04,3443.04,0.029061516642296517,
1998-04-13,3645.41,3645.41,0.05711403992402637,
1998-04-14,3662.99,3662.99,0.004810911802097646,
1998-04-15,3821.75,3821.75,0.04242867910878572,
1998-04-16,4054.38,4054.38,0.059089345321118196,
1998-04-17,4120.9,4120.9,0.01627380788726729,
1998-04-20,4101.28,4101.28,-0.0047724659979351955,
1998-04-21,4265.68,4265.68,0.03930248540560118,
1998-04-22,4365.77,4365.77,0.023192971426622747,
1998-04-24,4089.57,4089.57,-0.06535474688831386,
1998-04-27,4020.86,4020.86,-0.016944019954012044,
1998-04-28,3873.56,3873.56,-0.03732182926245589,
1998-04-29,3983.16,3983.16,0.027901493281370104,
1998-04-30,4194.5,4194.5,0.0516986691859433,
1998-05-01,4231.11,4231.11,0.008690226677656357,
1998-05-04,4265.49,4265.49,0.008092692990951203,
1998-05-05,4258.77,4258.77,-0.001576676777129913,
1998-05-06,4217.95,4217.95,-0.009631158168588217,
1998-05-07,4093.53,4093.53,-0.029941549527762037,
1998-05-08,4210.08,4210.08,0.02807397138970449,
1998-05-11,4254.08,4254.08,0.010396872541981276,
1998-05-12,4223.55,4223.55,-0.007202515793133268,
1998-05-13,4260.5,4260.5,0.008710517647981694,
1998-05-14,4229.99,4229.99,-0.007186895296675304,
1998-05-15,4137.0,4137.0,-0.02222874150992383,
1998-05-18,3970.24,3970.24,-0.04114434120690482,
1998-05-20,4094.13,4094.13,0.030727694248615753,
1998-05-21,4122.25,4122.25,0.006844890277955185,
1998-05-22,4108.02,4108.02,-0.0034579701953076744,
1998-05-25,4077.38,4077.38,-0.007486535321336089,
1998-05-26,3994.94,3994.94,-0.0204260649503085,
1998-05-27,3666.85,3666.85,-0.0856955774516858,
1998-05-28,3751.33,3751.33,0.022777460889328437,
1998-05-29,3727.75,3727.75,-0.006305609280751206,
1998-06-01,3604.63,3604.63,-0.03358570424817168,
1998-06-02,3753.21,3753.21,0.04039234358255122,
1998-06-03,3773.51,3773.51,0.0053941289756417226,
1998-06-04,4012.28,4012.28,0.06135405549365113,
1998-06-05,4080.03,4080.03,0.016744683037661807,
1998-06-08,4193.03,4193.03,0.027319281614595223,
1998-06-09,4108.49,4108.49,-0.020368058537003634,
1998-06-10,4032.88,4032.88,-0.0185748034844166,
1998-06-11,4021.13,4021.13,-0.002917803264760879,
1998-06-12,4027.68,4027.68,0.0016275701491038097,
1998-06-15,3793.48,3793.48,-0.059906724201728025,
1998-06-16,3910.94,3910.94,0.030493950704769006,
1998-06-17,4047.11,4047.11,0.03422529184119455,
1998-06-18,3965.51,3965.51,-0.020368573863815166,
1998-06-19,4007.11,4007.11,0.010435810948128737,
1998-06-22,3907.73,3907.73,-0.025113640490609414,
1998-06-23,4004.79,4004.79,0.02453450194298789,
1998-06-24,3980.41,3980.41,-0.006106315622624767,
1998-06-25,4055.79,4055.79,0.018760660734539046,
1998-06-26,4014.08,4014.08,-0.010337309380886561,
1998-06-29,4119.92,4119.92,0.026025565277498032,
1998-06-30,4100.0,4100.0,-0.004846771986923137,
1998-07-01,4124.56,4124.56,0.005972373720422106,
1998-07-02,4292.88,4292.88,0.039998488940278756,
1998-07-03,4485.05,4485.05,0.043791807349672834,
1998-07-06,4496.81,4496.81,0.002618612786213452,
1998-07-07,4470.71,4470.71,-0.005821023805545012,
1998-07-08,4505.93,4505.93,0.007847074345649328,
1998-07-09,4403.04,4403.04,-0.023099095599635515,
1998-07-10,4344.31,4344.31,-0.013428268562623705,
1998-07-13,4224.01,4224.01,-0.028082029059293835,
1998-07-14,4372.6,4372.6,0.03457288403524987,
1998-07-15,4435.37,4435.37,0.014253241704006492,
1998-07-16,4530.99,4530.99,0.021329419099590526,
1998-07-17,4514.79,4514.79,-0.0035817845049049405,
1998-07-20,4477.96,4477.96,-0.008191088581853068,
1998-07-21,4377.53,4377.53,-0.02268294719637515,
1998-07-22,4364.71,4364.71,-0.002932888868214043,
1998-07-23,4365.56,4365.56,0.00019472479148659741,
1998-07-24,4270.0,4270.0,-0.022132647063853594,
1998-07-27,4326.11,4326.11,0.013054927613843529,
1998-07-28,4276.28,4276.28,-0.011585282076761728,
1998-07-29,4231.25,4231.25,-0.010586015099166797,
1998-07-30,4317.24,4317.24,0.02011885151220716,
1998-07-31,4322.32,4322.32,0.0011759859496191499,
1998-08-03,4254.85,4254.85,-0.01573278638027411,
1998-08-04,4128.36,4128.36,-0.03017927508092317,
1998-08-05,3977.38,3977.38,-0.03725692260897508,
1998-08-06,3889.31,3889.31,-0.02239154706509662,
1998-08-07,3941.94,3941.94,0.013441223909535054,
1998-08-10,3715.6,3715.6,-0.05913281538331156,
1998-08-11,3432.48,3432.48,-0.0792571405451702,
1998-08-12,3554.51,3554.51,0.034934187732593894,
1998-08-13,3311.6,3311.6,-0.07078576343613849,
1998-08-14,3351.74,3351.74,0.01204815769649525,
1998-08-17,3170.61,3170.61,-0.055555615579827224,
1998-08-18,3230.91,3230.91,0.018839832902013968,
1998-08-19,3358.58,3358.58,0.03875443429769942,
1998-08-20,3533.02,3533.02,0.050634763673496695,
1998-08-21,3372.29,3372.29,-0.04656099045829575,
1998-08-24,3292.75,3292.75,-0.023868956917077442,
1998-08-25,3253.24,3253.24,-0.012071659076241262,
1998-08-26,2997.25,2997.25,-0.08195622121515164,
1998-08-27,2603.99,2603.99,-0.14065031751245266,
1998-08-28,2672.01,2672.01,0.02578611408919294,
1998-08-31,2635.14,2635.14,-0.013894686670647232,
1998-09-01,2524.56,2524.56,-0.04286952139472768,
1998-09-02,2665.53,2665.53,0.054336122024380436,
1998-09-03,2540.22,2540.22,-0.0481522206884893,
1998-09-04,2637.71,2637.71,0.037660425032811015,
1998-09-07,2640.19,2640.19,0.0009397677798065573,
1998-09-08,2658.39,2658.39,0.00686979212452262,
1998-09-09,2600.04,2600.04,-0.022193846865543834,
1998-09-10,2487.97,2487.97,-0.04405971259805633,
1998-09-11,2328.68,2328.68,-0.06616553348909547,
1998-09-14,2304.97,2304.97,-0.010233922257795408,
1998-09-15,2198.95,2198.95,-0.047087687473414616,
1998-09-16,2127.01,2127.01,-0.033262736041616885,
1998-09-17,1948.42,1948.42,-0.0876984499342495,
1998-09-18,2278.33,2278.33,0.15642393071869137,
1998-09-21,2141.65,2141.65,-0.06186615846721629,
1998-09-22,2342.75,2342.75,0.08974889304007008,
1998-09-23,2401.08,2401.08,0.02459318311246866,
1998-09-24,2635.71,2635.71,0.09323395927937606,
1998-09-25,2336.9,2336.9,-0.12032733067401703,
1998-09-28,2322.92,2322.92,-0.0060002497707923345,
1998-09-29,2386.23,2386.23,0.026889699702372274,
1998-09-30,2265.94,2265.94,-0.05172503079194046,
1998-10-01,2085.5,2085.5,-0.08298104922440039,
1998-10-02,2079.75,2079.75,-0.002760940473002855,
1998-10-05,1892.45,1892.45,-0.09437540828066994,
1998-10-06,1923.95,1923.95,0.016508078478655416,
1998-10-07,1858.28,1858.28,-0.0347290356651824,
1998-10-08,1852.28,1852.28,-0.0032340160134474894,
1998-10-09,1946.05,1946.05,0.049384364463248974,
1998-10-12,2160.72,2160.72,0.10463982232172923,
1998-10-13,2102.66,2102.66,-0.027238289635583016,
1998-10-14,1997.34,1997.34,-0.051386914525660986,
1998-10-15,1985.36,1985.36,-0.006016037428058069,
1998-10-16,1990.73,1990.73,0.002701147743159161,
1998-10-19,2022.06,2022.06,0.015615388108480933,
1998-10-20,2177.4,2177.4,0.07401471071641091,
1998-10-21,2226.43,2226.43,0.022267901341443543,
1998-10-22,2210.21,2210.21,-0.007311872166654037,
1998-10-23,2274.78,2274.78,0.02879581079041311,
1998-10-26,2226.15,2226.15,-0.021609708402345322,
1998-10-27,2218.66,2218.66,-0.0033702259892090416,
1998-10-28,2196.38,2196.38,-0.010092859466974975,
1998-11-02,2276.55,2276.55,0.03585058852041161,
1998-11-03,2407.72,2407.72,0.056019102523844504,
1998-11-04,2595.26,2595.26,0.07500646266125635,
1998-11-05,2447.85,2447.85,-0.058476616014212016,
1998-11-06,2554.71,2554.71,0.0427286260153852,
1998-11-09,2533.64,2533.64,-0.008281710348825315,
1998-11-10,2516.79,2516.79,-0.006672723914921191,
1998-11-11,2141.09,2141.09,-0.16166923485894108,
1998-11-12,2102.77,2102.77,-0.018059521986257782,
1998-11-13,2115.41,2115.41,0.005993123969633449,
1998-11-16,2308.16,2308.16,0.08720202319418138,
1998-11-17,2221.7,2221.7,-0.038178001732225846,
1998-11-18,2182.43,2182.43,-0.017833733694108136,
1998-11-19,2243.09,2243.09,0.02741544465906816,
1998-11-20,2333.53,2333.53,0.03952776298374312,
1998-11-23,2561.81,2561.81,0.09333189736297959,
1998-11-24,2368.35,2368.35,-0.07852052975875749,
1998-11-25,2470.62,2470.62,0.042275621133486777,
1998-11-26,2564.13,2564.13,0.03715010851384345,
1998-11-27,2604.52,2604.52,0.015629157389510994,
1998-11-30,2577.54,2577.54,-0.010412941488474577,
1998-12-01,2504.76,2504.76,-0.028642534138558468,
1998-12-02,2598.4,2598.4,0.03670294942154353,
1998-12-03,2604.5,2604.5,0.0023448472178874105,
1998-12-04,2534.57,2534.57,-0.027216720794500156,
1998-12-07,2493.05,2493.05,-0.016517136911069843,
1998-12-08,2487.95,2487.95,-0.002047782285565309,
1998-12-09,2385.42,2385.42,-0.042083868746634036,
1998-12-10,2402.23,2402.23,0.007022263147092396,
1998-12-11,2412.94,2412.94,0.004448448408427116,
1998-12-14,2458.55,2458.55,0.018725824246421836,
1998-12-15,2435.97,2435.97,-0.009226710766400067,
1998-12-16,2277.46,2277.46,-0.06728424762059138,
1998-12-17,2240.13,2240.13,-0.016526886983062334,
1998-12-18,2339.68,2339.68,0.043480267984204506,
1998-12-21,2418.6,2418.6,0.03317469248760616,
1998-12-22,2421.06,2421.06,0.0010166004272461047,
1998-12-23,2470.39,2470.39,0.02017057211638195,
1998-12-24,2492.55,2492.55,0.008930249920529383,
1998-12-25,2607.83,2607.83,0.045212175057558944,
1998-12-28,2584.73,2584.73,-0.008897404128258275,
1998-12-29,2579.48,2579.48,-0.002033225530575841,
1998-12-30,2534.79,2534.79,-0.017477034856902062,
1998-12-31,2597.91,2597.91,0.024596482241007994,
1999-01-04,2758.36,2758.36,0.059929024605975253,
1999-01-05,2823.45,2823.45,0.023323241234158142,
1999-01-06,2885.98,2885.98,0.021904988864577066,
1999-01-07,2763.47,2763.47,-0.043377393887286446,
1999-01-08,2721.51,2721.51,-0.01530026310384277,
1999-01-11,2670.55,2670.55,-0.018902429621629607,
1999-01-12,2667.78,2667.78,-0.0010377778251263851,
1999-01-13,2447.53,2447.53,-0.08616731312992837,
1999-01-14,2554.59,2554.59,0.042812388358791253,
1999-01-15,2482.3,2482.3,-0.028706191367606135,
1999-01-25,2408.87,2408.87,-0.03002779186803876,
1999-01-26,2440.2,2440.2,0.012922245283027456,
1999-01-27,2552.09,2552.09,0.04483262815928021,
1999-01-28,2513.75,2513.75,-0.015136969213652122,
1999-01-29,2568.16,2568.16,0.02141402707804586,
1999-02-01,2656.15,2656.15,0.03368801674032764,
1999-02-02,2621.38,2621.38,-0.013176809259843159,
1999-02-03,2671.3,2671.3,0.018864348641520885,
1999-02-04,2791.58,2791.58,0.044042498480226185,
1999-02-05,2747.82,2747.82,-0.01579987375366687,
1999-02-08,2814.67,2814.67,0.024037155558784502,
1999-02-09,2924.2,2924.2,0.03817591341108065,
1999-02-10,2970.32,2970.32,0.015648752117172444,
1999-02-11,3035.35,3035.35,0.021657047996163532,
1999-02-12,3088.85,3088.85,0.01747211423852418,
1999-02-15,3095.02,3095.02,0.001995514798161115,
1999-02-16,3355.38,3355.38,0.08077065964396014,
1999-02-17,3621.33,3621.33,0.07627633388134376,
1999-02-18,3652.9,3652.9,0.008680011001453419,
1999-02-19,3718.24,3718.24,0.017729065371739364,
1999-02-22,3636.35,3636.35,-0.02227000674118388,
1999-02-23,3557.13,3557.13,-0.022026391357549253,
1999-02-24,3599.07,3599.07,0.011721438803942432,
1999-02-25,3768.48,3768.48,0.04599625838099033,
1999-02-26,3890.83,3890.83,0.031950765344060286,
1999-03-01,3893.17,3893.17,0.0006012333171862851,
1999-03-02,3817.47,3817.47,-0.01963583626356181,
1999-03-03,3916.41,3916.41,0.025587518326251894,
1999-03-04,3787.69,3787.69,-0.03341908326608805,
1999-03-05,3858.1,3858.1,0.018418499719737934,
1999-03-08,3847.44,3847.44,-0.0027668422461138756,
1999-03-09,3962.28,3962.28,0.02941162508995603,
1999-03-10,3887.31,3887.31,-0.019102215444467205,
1999-03-11,4088.61,4088.61,0.050487657277876484,
1999-03-12,4124.11,4124.11,0.008645179941116172,
1999-03-15,4047.21,4047.21,-0.01882248409529533,
1999-03-16,3909.05,3909.05,-0.03473337711242393,
1999-03-17,4067.84,4067.84,0.039817768321897,
1999-03-18,4169.88,4169.88,0.024775112372177662,
1999-03-19,4308.85,4308.85,0.03278378874857258,
1999-03-22,4316.27,4316.27,0.0017205561964262885,
1999-03-23,4315.09,4315.09,-0.0002734215714212836,
1999-03-24,4220.14,4220.14,-0.02224987893872459,
1999-03-25,4415.63,4415.63,0.04528221637956683,
1999-03-26,4554.07,4554.07,0.030870819393093423,
1999-04-05,4706.09,4706.09,0.032836076018445085,
1999-04-06,4896.66,4896.66,0.03969592540217509,
1999-04-07,4926.92,4926.92,0.006160706322550207,
1999-04-08,4737.81,4737.81,-0.039139042744965734,
1999-04-09,4606.96,4606.96,-0.028006800147624012,
1999-04-12,4375.57,4375.57,-0.05153140643890494,
1999-04-13,3986.02,3986.02,-0.09324355769793659,
1999-04-14,4381.57,4381.57,0.09461386831050546,
1999-04-15,4350.87,4350.87,-0.007031282546726715,
1999-04-16,4582.15,4582.15,0.051792495188366386,
1999-04-19,4562.64,4562.64,-0.0042669169222814595,
1999-04-20,5018.7,5018.7,0.09526953265386373,
1999-04-21,4981.06,4981.06,-0.007528216230670029,
1999-04-22,5154.2,5154.2,0.034169196496545054,
1999-04-26,5305.13,5305.13,0.02886236066040549,
1999-04-27,5295.64,5295.64,-0.0017904364560582585,
1999-04-28,5483.68,5483.68,0.03489256793592062,
1999-04-29,5440.27,5440.27,-0.007947716440202595,
1999-04-30,5354.03,5354.03,-0.01597914361942381,
1999-05-03,5393.78,5393.78,0.007396889457456491,
1999-05-04,5451.84,5451.84,0.010706728547859744,
1999-05-05,5580.36,5580.36,0.023300124066135523,
1999-05-06,5590.71,5590.71,0.001853001182785858,
1999-05-07,5606.47,5606.47,0.0028149963485665564,
1999-05-10,5668.61,5668.61,0.011022649801164422,
